"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 19 06:21:37 GMT 2025","Wed Feb 19 06:21:37 GMT 2025","720","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","AllSavedQAList_GET","AllSavedQAList_GET",""
"passed","Wed Feb 19 06:21:39 GMT 2025","Wed Feb 19 06:21:40 GMT 2025","999","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","RecentInterviews_GET","RecentInterviews_GET",""
"passed","Wed Feb 19 06:21:38 GMT 2025","Wed Feb 19 06:21:39 GMT 2025","715","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","EditSavedAnswer_PUT","EditSavedAnswer_PUT",""
"passed","Wed Feb 19 06:21:37 GMT 2025","Wed Feb 19 06:21:38 GMT 2025","707","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","SaveQuestionAnswer_POST","SaveQuestionAnswer_POST",""
"passed","Wed Feb 19 06:21:15 GMT 2025","Wed Feb 19 06:21:19 GMT 2025","3683","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","LoginUser_POST","LoginUser_POST",""
"passed","Wed Feb 19 06:21:22 GMT 2025","Wed Feb 19 06:21:25 GMT 2025","2364","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","InterviewerDetails_GET","InterviewerDetails_GET",""
"passed","Wed Feb 19 06:21:19 GMT 2025","Wed Feb 19 06:21:20 GMT 2025","761","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","UserDetails_GET","UserDetails_GET",""
"passed","Wed Feb 19 06:21:29 GMT 2025","Wed Feb 19 06:21:32 GMT 2025","3209","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","GetQuestionFeedback_POST","GetQuestionFeedback_POST",""
"passed","Wed Feb 19 06:21:20 GMT 2025","Wed Feb 19 06:21:22 GMT 2025","1253","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","LoginUser_POST","LoginUser_POST",""
"passed","Wed Feb 19 06:21:32 GMT 2025","Wed Feb 19 06:21:33 GMT 2025","782","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","AddAnswer_POST","AddAnswer_POST",""
"passed","Wed Feb 19 06:21:25 GMT 2025","Wed Feb 19 06:21:29 GMT 2025","4157","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Wed Feb 19 06:21:33 GMT 2025","Wed Feb 19 06:21:37 GMT 2025","3714","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","EndInterviewChat_POST","EndInterviewChat_POST",""
"passed","Wed Feb 19 06:21:20 GMT 2025","Wed Feb 19 06:21:20 GMT 2025","706","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","LogoutUser_POST","LogoutUser_POST",""
"passed","Wed Feb 19 06:21:22 GMT 2025","Wed Feb 19 06:21:22 GMT 2025","766","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","InterviewList_GET","InterviewList_GET",""
